#omega[eV] ImEps[mu=1.43eV]
1.765	0.205965
1.77	0.209158
1.775	0.212902
1.78	0.216302
1.785	0.21894
1.79	0.221203
1.795	0.223888
1.8	0.227598
1.805	0.232418
1.81	0.237999
1.815	0.243823
1.82	0.249254
1.825	0.253538
1.83	0.256245
1.835	0.257875
1.84	0.2597
1.845	0.262775
1.85	0.267212
1.855	0.272423
1.86	0.277746
1.865	0.282659
1.87	0.286697
1.875	0.289605
1.88	0.291633
1.885	0.293462
1.89	0.295821
1.895	0.299152
1.9	0.303438
1.905	0.308173
1.91	0.312598
1.915	0.316184
1.92	0.318979
1.925	0.32148
1.93	0.324206
1.935	0.327432
1.94	0.331225
1.945	0.33544
1.95	0.339582
1.955	0.342913
1.96	0.345004
1.965	0.346125
1.97	0.346994
1.975	0.34834
1.98	0.350817
1.985	0.354899
1.99	0.36033
1.995	0.365806
2	0.36972
2.005	0.371418
2.01	0.371711
2.015	0.372267
2.02	0.374545
2.025	0.378985
2.03	0.384888
2.035	0.390991
2.04	0.396352
2.045	0.400898
2.05	0.405359
2.055	0.410706
2.06	0.417299
2.065	0.424274
2.07	0.42992
2.075	0.433001
2.08	0.433694
2.085	0.433196
2.09	0.432724
2.095	0.433043
2.1	0.434548
2.105	0.437343
2.11	0.441222
2.115	0.445745
2.12	0.450367
2.125	0.454527
2.13	0.457747
2.135	0.459943
2.14	0.461687
2.145	0.46387
2.15	0.466893
2.155	0.470324
2.16	0.47351
2.165	0.476372
2.17	0.47943
2.175	0.483156
2.18	0.487382
2.185	0.491365
2.19	0.494513
2.195	0.497165
2.2	0.500526
2.205	0.505618
2.21	0.512354
2.215	0.519707
2.22	0.526626
2.225	0.532638
2.23	0.537783
2.235	0.542336
2.24	0.546638
2.245	0.550964
2.25	0.555432
2.255	0.560062
2.26	0.564838
2.265	0.56959
2.27	0.574018
2.275	0.578059
2.28	0.58205
2.285	0.586305
2.29	0.590696
2.295	0.594915
2.3	0.599037
2.305	0.603531
2.31	0.60856
2.315	0.613479
2.32	0.617381
2.325	0.620108
2.33	0.622362
2.335	0.624753
2.34	0.627188
2.345	0.629369
2.35	0.631486
2.355	0.634119
2.36	0.63777
2.365	0.642709
2.37	0.649031
2.375	0.656469
2.38	0.664142
2.385	0.670872
2.39	0.67602
2.395	0.679941
2.4	0.683435
2.405	0.686845
2.41	0.689964
2.415	0.692836
2.42	0.696251
2.425	0.701153
2.43	0.707707
2.435	0.715155
2.44	0.72249
2.445	0.729051
2.45	0.734631
2.455	0.73943
2.46	0.744094
2.465	0.749474
2.47	0.755887
2.475	0.762696
2.48	0.768972
2.485	0.774438
2.49	0.779519
2.495	0.784701
2.5	0.790215
2.505	0.796218
2.51	0.802942
2.515	0.810494
2.52	0.818593
2.525	0.826637
2.53	0.83416
2.535	0.841178
2.54	0.847827
2.545	0.853824
2.55	0.858832
2.555	0.86331
2.56	0.868369
2.565	0.874654
2.57	0.881784
2.575	0.888854
2.58	0.895084
2.585	0.90011
2.59	0.90425
2.595	0.908587
2.6	0.914325
2.605	0.921818
2.61	0.930294
2.615	0.93855
2.62	0.945885
2.625	0.952615
2.63	0.959874
2.635	0.968777
2.64	0.97952
2.645	0.991285
2.65	1.00292
2.655	1.01365
2.66	1.02352
2.665	1.03318
2.67	1.04309
2.675	1.05265
2.68	1.06068
2.685	1.06697
2.69	1.07263
2.695	1.079
2.7	1.0866
2.705	1.09538
2.71	1.10519
2.715	1.11584
2.72	1.127
2.725	1.13856
2.73	1.15068
2.735	1.16327
2.74	1.17586
2.745	1.1881
2.75	1.20008
2.755	1.21185
2.76	1.22302
2.765	1.23308
2.77	1.24209
2.775	1.25091
2.78	1.26064
2.785	1.27165
2.79	1.28329
2.795	1.29458
2.8	1.30502
2.805	1.31504
2.81	1.32595
2.815	1.33926
2.82	1.35565
2.825	1.37416
2.83	1.39276
2.835	1.40986
2.84	1.42536
2.845	1.44011
2.85	1.45463
2.855	1.46867
2.86	1.48203
2.865	1.49518
2.87	1.50915
2.875	1.52525
2.88	1.54448
2.885	1.56687
2.89	1.59123
2.895	1.61588
2.9	1.63987
2.905	1.66336
2.91	1.68716
2.915	1.71201
2.92	1.7383
2.925	1.76601
2.93	1.79468
2.935	1.82332
2.94	1.85091
2.945	1.87726
2.95	1.90339
2.955	1.93087
2.96	1.96106
2.965	1.99446
2.97	2.03074
2.975	2.06914
2.98	2.10889
2.985	2.14922
2.99	2.18951
2.995	2.23015
3	2.27301
3.005	2.32047
3.01	2.37373
3.015	2.43231
3.02	2.49568
3.025	2.56508
3.03	2.64391
3.035	2.73787
3.04	2.8572
3.045	3.02168
3.05	3.26288
3.055	3.6133
3.06	4.07773
3.065	4.60593
3.07	5.1019
3.075	5.47605
3.08	5.69651
3.085	5.79377
3.09	5.825
3.095	5.83722
3.1	5.8526
3.105	5.87301
3.11	5.89212
3.115	5.90555
3.12	5.9135
3.125	5.91748
3.13	5.91751
3.135	5.91326
3.14	5.90645
3.145	5.90084
3.15	5.89966
3.155	5.90364
3.16	5.91136
3.165	5.92062
3.17	5.92949
3.175	5.93704
3.18	5.94412
3.185	5.9531
3.19	5.96575
3.195	5.9814
3.2	5.99773
3.205	6.01337
3.21	6.02904
3.215	6.04578
3.22	6.06327
3.225	6.08069
3.23	6.09898
3.235	6.12127
3.24	6.15164
3.245	6.19515
3.25	6.2615
3.255	6.37034
3.26	6.55026
3.265	6.82136
3.27	7.1672
3.275	7.5255
3.28	7.81865
3.285	8.00113
3.29	8.07887
3.295	8.08989
3.3	8.07361
3.305	8.05391
3.31	8.03818
3.315	8.02434
3.32	8.00887
3.325	7.99131
3.33	7.97402
3.335	7.95928
3.34	7.94662
3.345	7.93229
3.35	7.91189
3.355	7.88417
3.36	7.85193
3.365	7.81901
3.37	7.78718
3.375	7.75665
3.38	7.72806
3.385	7.70292
3.39	7.68193
3.395	7.66379
3.4	7.64573
3.405	7.6253
3.41	7.60181
3.415	7.57691
3.42	7.55391
3.425	7.53615
3.43	7.52469
3.435	7.51726
3.44	7.50953
3.445	7.49817
3.45	7.48275
3.455	7.46516
3.46	7.44774
3.465	7.4318
3.47	7.41707
3.475	7.40259
3.48	7.38808
3.485	7.37469
3.49	7.36383
3.495	7.35555
3.5	7.34811
3.505	7.33942
3.51	7.32868
3.515	7.31641
3.52	7.30308
3.525	7.28837
3.53	7.27172
3.535	7.25316
3.54	7.23355
3.545	7.21443
3.55	7.19733
3.555	7.18263
3.56	7.16892
3.565	7.15364
3.57	7.1349
3.575	7.11287
3.58	7.08971
3.585	7.06793
3.59	7.04888
3.595	7.03252
3.6	7.01822
3.605	7.00532
3.61	6.9932
3.615	6.98126
3.62	6.96875
3.625	6.95491
3.63	6.93926
3.635	6.92207
3.64	6.90428
3.645	6.88709
3.65	6.87138
3.655	6.85718
3.66	6.84362
3.665	6.82953
3.67	6.81423
3.675	6.79781
3.68	6.78109
3.685	6.76514
3.69	6.7506
3.695	6.73712
3.7	6.72404
3.705	6.71127
3.71	6.69896
3.715	6.68655
3.72	6.67307
3.725	6.65823
3.73	6.64258
3.735	6.62668
3.74	6.61106
3.745	6.59694
3.75	6.586
3.755	6.57848
3.76	6.57213
3.765	6.56414
3.77	6.55392
3.775	6.54321
3.78	6.53344
3.785	6.52404
3.79	6.51363
3.795	6.50193
3.8	6.48992
3.805	6.47871
3.81	6.46869
3.815	6.45922
3.82	6.44869
3.825	6.43541
3.83	6.41913
3.835	6.40185
3.84	6.3869
3.845	6.37649
3.85	6.36984
3.855	6.36366
3.86	6.3547
3.865	6.34214
3.87	6.32765
3.875	6.31356
3.88	6.30109
3.885	6.28961
3.89	6.27752
3.895	6.26413
3.9	6.25099
3.905	6.24084
3.91	6.23482
3.915	6.23105
3.92	6.22624
3.925	6.21837
3.93	6.20766
3.935	6.19575
3.94	6.18462
3.945	6.17575
3.95	6.16941
3.955	6.16442
3.96	6.15924
3.965	6.15362
3.97	6.1486
3.975	6.14456
3.98	6.14023
3.985	6.13426
3.99	6.12712
3.995	6.12038
4	6.11447
4.005	6.10832
4.01	6.10103
4.015	6.09311
4.02	6.08595
4.025	6.08029
4.03	6.07544
4.035	6.06991
4.04	6.06251
4.045	6.05312
4.05	6.04271
4.055	6.03342
4.06	6.0277
4.065	6.02659
4.07	6.02847
4.075	6.03001
4.08	6.02846
4.085	6.02294
4.09	6.01409
4.095	6.0033
4.1	5.99256
4.105	5.98398
4.11	5.97865
4.115	5.97586
4.12	5.97377
4.125	5.97088
4.13	5.96702
4.135	5.9631
4.14	5.95999
4.145	5.95766
4.15	5.95553
4.155	5.9533
4.16	5.95109
4.165	5.94909
4.17	5.94737
4.175	5.94577
4.18	5.9437
4.185	5.94033
4.19	5.9354
4.195	5.92974
4.2	5.92477
4.205	5.92163
4.21	5.92077
4.215	5.92188
4.22	5.92387
4.225	5.92517
4.23	5.92405
4.235	5.9197
4.24	5.91321
4.245	5.90706
4.25	5.90333
4.255	5.90225
4.26	5.90281
4.265	5.90417
4.27	5.90594
4.275	5.90747
4.28	5.90783
4.285	5.90684
4.29	5.90525
4.295	5.9039
4.3	5.90282
4.305	5.90153
4.31	5.89967
4.315	5.89747
4.32	5.89587
4.325	5.89585
4.33	5.89746
4.335	5.8997
4.34	5.90141
4.345	5.90203
4.35	5.90186
4.355	5.902
4.36	5.90387
4.365	5.90812
4.37	5.91391
4.375	5.91949
4.38	5.92344
4.385	5.92563
4.39	5.92711
4.395	5.92918
4.4	5.93234
4.405	5.93628
4.41	5.94062
